epoch,G,D,cycle,id
671,0.4,0.12,0.1,0.13
672,0.4,0.12,0.1,0.12
673,0.41,0.12,0.1,0.13
674,0.4,0.12,0.1,0.12
675,0.4,0.12,0.1,0.12
676,0.4,0.12,0.1,0.12
677,0.41,0.12,0.1,0.13
678,0.4,0.12,0.1,0.12
679,0.41,0.12,0.1,0.13
680,0.4,0.12,0.1,0.12
681,0.41,0.12,0.1,0.13
682,0.4,0.12,0.1,0.12
683,0.41,0.12,0.1,0.13
684,0.4,0.12,0.1,0.12
685,0.41,0.12,0.1,0.13
686,0.4,0.12,0.1,0.12
687,0.4,0.12,0.1,0.12
688,0.4,0.12,0.1,0.12
689,0.4,0.12,0.1,0.12
690,0.4,0.12,0.1,0.12
691,0.4,0.12,0.1,0.12
692,0.4,0.12,0.1,0.12
693,0.4,0.12,0.1,0.13
694,0.4,0.12,0.1,0.12
695,0.4,0.12,0.1,0.12
696,0.4,0.12,0.1,0.12
697,0.4,0.12,0.1,0.13
698,0.4,0.12,0.1,0.12
699,0.4,0.12,0.1,0.13
700,0.4,0.12,0.1,0.12
701,0.4,0.12,0.1,0.13
702,0.4,0.12,0.1,0.12
703,0.4,0.12,0.1,0.13
704,0.4,0.12,0.1,0.12
705,0.4,0.12,0.1,0.12
706,0.4,0.12,0.1,0.12
707,0.4,0.12,0.1,0.12
708,0.4,0.12,0.1,0.12
709,0.4,0.12,0.1,0.12
710,0.4,0.12,0.1,0.12
711,0.4,0.12,0.1,0.13
712,0.4,0.12,0.1,0.12
713,0.4,0.12,0.1,0.12
714,0.4,0.12,0.1,0.12
715,0.41,0.12,0.1,0.13
716,0.41,0.12,0.1,0.13
717,0.41,0.12,0.1,0.13
718,0.39,0.12,0.09,0.12
719,0.4,0.12,0.09,0.12
720,0.4,0.12,0.1,0.12
721,0.4,0.12,0.1,0.12
722,0.4,0.12,0.1,0.12
723,0.4,0.12,0.1,0.12
724,0.39,0.12,0.1,0.12
725,0.4,0.12,0.1,0.12
726,0.4,0.12,0.1,0.12
727,0.4,0.12,0.1,0.12
728,0.4,0.12,0.1,0.12
729,0.4,0.12,0.1,0.12
730,0.4,0.12,0.1,0.12
731,0.4,0.12,0.1,0.12
732,0.4,0.12,0.1,0.12
733,0.4,0.12,0.1,0.13
734,0.4,0.12,0.1,0.12
735,0.4,0.12,0.1,0.12
736,0.39,0.12,0.1,0.12
737,0.4,0.12,0.1,0.12
738,0.39,0.12,0.1,0.12
739,0.4,0.12,0.1,0.12
740,0.39,0.12,0.1,0.12
741,0.4,0.12,0.1,0.12
742,0.39,0.12,0.1,0.12
743,0.4,0.12,0.1,0.12
744,0.4,0.12,0.1,0.12
745,0.4,0.12,0.1,0.13
746,0.4,0.12,0.1,0.12
747,0.39,0.12,0.09,0.12
748,0.39,0.12,0.1,0.12
749,0.4,0.12,0.1,0.12
750,0.4,0.12,0.1,0.12
751,0.4,0.12,0.1,0.12
752,0.4,0.12,0.1,0.12
753,0.4,0.12,0.1,0.12
754,0.4,0.12,0.1,0.12
755,0.4,0.12,0.1,0.12
756,0.39,0.12,0.09,0.12
757,0.4,0.12,0.1,0.12
758,0.39,0.12,0.09,0.12
759,0.4,0.12,0.1,0.12
760,0.39,0.12,0.09,0.12
761,0.4,0.12,0.1,0.12
762,0.39,0.12,0.09,0.12
763,0.39,0.12,0.1,0.12
764,0.39,0.12,0.09,0.12
765,0.4,0.12,0.1,0.12
766,0.39,0.12,0.09,0.12
767,0.39,0.12,0.09,0.12
768,0.4,0.12,0.1,0.12
769,0.4,0.12,0.1,0.13
770,0.4,0.12,0.1,0.12
771,0.4,0.12,0.1,0.12
772,0.4,0.12,0.1,0.12
